D_PROVINCIA;D_MUNICIPIO;D_ESTACION;F_FECHA;D_HORA;'PM10';'PM25';'NO2';'O3';'SO2'
GRANADA                                                                                                                                                                                                                                                   ;MOTRIL                                                                                                                                                                                                                                                    ;MOTRIL                                                                                                                                                                                                                                                    ;2023/11/24 00:00:00.000000000;16:00                                                                                                                                                                                                                                                     ;21.587;;7.0;74.625;3.0
GRANADA                                                                                                                                                                                                                                                   ;ARMILLA                                                                                                                                                                                                                                                   ;CIUDAD DEPORTIVA                                                                                                                                                                                                                                          ;2023/11/24 00:00:00.000000000;17:00                                                                                                                                                                                                                                                     ;33.434;;13.0;58.116;4.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;GRANADA-NORTE                                                                                                                                                                                                                                             ;2023/11/24 00:00:00.000000000;17:00                                                                                                                                                                                                                                                     ;30.896;10.01;45.0;;4.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;PALACIO DE CONGRESOS                                                                                                                                                                                                                                      ;2023/11/24 00:00:00.000000000;17:00                                                                                                                                                                                                                                                     ;18.108;12.505;37.0;43.125;14.0
GRANADA                                                                                                                                                                                                                                                   ;MOTRIL                                                                                                                                                                                                                                                    ;MOTRIL                                                                                                                                                                                                                                                    ;2023/11/24 00:00:00.000000000;17:00                                                                                                                                                                                                                                                     ;21.458;;9.0;84.0;3.0
GRANADA                                                                                                                                                                                                                                                   ;ARMILLA                                                                                                                                                                                                                                                   ;CIUDAD DEPORTIVA                                                                                                                                                                                                                                          ;2023/11/24 00:00:00.000000000;18:00                                                                                                                                                                                                                                                     ;33.964;;16.0;63.447;4.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;GRANADA-NORTE                                                                                                                                                                                                                                             ;2023/11/24 00:00:00.000000000;18:00                                                                                                                                                                                                                                                     ;31.598;10.185;69.0;;4.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;PALACIO DE CONGRESOS                                                                                                                                                                                                                                      ;2023/11/24 00:00:00.000000000;18:00                                                                                                                                                                                                                                                     ;18.506;12.864;46.0;46.5;14.0
GRANADA                                                                                                                                                                                                                                                   ;MOTRIL                                                                                                                                                                                                                                                    ;MOTRIL                                                                                                                                                                                                                                                    ;2023/11/24 00:00:00.000000000;18:00                                                                                                                                                                                                                                                     ;21.137;;9.0;94.0;3.0
GRANADA                                                                                                                                                                                                                                                   ;ARMILLA                                                                                                                                                                                                                                                   ;CIUDAD DEPORTIVA                                                                                                                                                                                                                                          ;2023/11/24 00:00:00.000000000;19:00                                                                                                                                                                                                                                                     ;34.538;;66.0;65.548;4.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;GRANADA-NORTE                                                                                                                                                                                                                                             ;2023/11/24 00:00:00.000000000;19:00                                                                                                                                                                                                                                                     ;32.175;10.36;104.0;;5.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;PALACIO DE CONGRESOS                                                                                                                                                                                                                                      ;2023/11/24 00:00:00.000000000;19:00                                                                                                                                                                                                                                                     ;19.036;13.376;93.0;44.25;16.0
GRANADA                                                                                                                                                                                                                                                   ;MOTRIL                                                                                                                                                                                                                                                    ;MOTRIL                                                                                                                                                                                                                                                    ;2023/11/24 00:00:00.000000000;19:00                                                                                                                                                                                                                                                     ;20.708;;12.0;99.125;3.0
GRANADA                                                                                                                                                                                                                                                   ;ARMILLA                                                                                                                                                                                                                                                   ;CIUDAD DEPORTIVA                                                                                                                                                                                                                                          ;2023/11/24 00:00:00.000000000;20:00                                                                                                                                                                                                                                                     ;35.157;;54.0;63.519;4.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;GRANADA-NORTE                                                                                                                                                                                                                                             ;2023/11/24 00:00:00.000000000;20:00                                                                                                                                                                                                                                                     ;32.67;10.57;101.0;;7.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;PALACIO DE CONGRESOS                                                                                                                                                                                                                                      ;2023/11/24 00:00:00.000000000;20:00                                                                                                                                                                                                                                                     ;19.522;13.889;74.0;42.25;16.0
GRANADA                                                                                                                                                                                                                                                   ;MOTRIL                                                                                                                                                                                                                                                    ;MOTRIL                                                                                                                                                                                                                                                    ;2023/11/24 00:00:00.000000000;20:00                                                                                                                                                                                                                                                     ;19.335;;17.0;96.0;3.0
GRANADA                                                                                                                                                                                                                                                   ;ARMILLA                                                                                                                                                                                                                                                   ;CIUDAD DEPORTIVA                                                                                                                                                                                                                                          ;2023/11/24 00:00:00.000000000;21:00                                                                                                                                                                                                                                                     ;36.261;;55.0;58.09;4.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;GRANADA-NORTE                                                                                                                                                                                                                                             ;2023/11/24 00:00:00.000000000;21:00                                                                                                                                                                                                                                                     ;32.918;10.71;87.0;;7.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;PALACIO DE CONGRESOS                                                                                                                                                                                                                                      ;2023/11/24 00:00:00.000000000;21:00                                                                                                                                                                                                                                                     ;19.742;14.248;60.0;38.0;16.0
GRANADA                                                                                                                                                                                                                                                   ;MOTRIL                                                                                                                                                                                                                                                    ;MOTRIL                                                                                                                                                                                                                                                    ;2023/11/24 00:00:00.000000000;21:00                                                                                                                                                                                                                                                     ;18.004;;17.0;89.25;3.0
GRANADA                                                                                                                                                                                                                                                   ;ARMILLA                                                                                                                                                                                                                                                   ;CIUDAD DEPORTIVA                                                                                                                                                                                                                                          ;2023/11/24 00:00:00.000000000;22:00                                                                                                                                                                                                                                                     ;37.409;;59.0;50.702;5.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;GRANADA-NORTE                                                                                                                                                                                                                                             ;2023/11/24 00:00:00.000000000;22:00                                                                                                                                                                                                                                                     ;33.248;10.85;92.0;;6.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;PALACIO DE CONGRESOS                                                                                                                                                                                                                                      ;2023/11/24 00:00:00.000000000;22:00                                                                                                                                                                                                                                                     ;20.096;14.555;56.0;31.25;15.0
GRANADA                                                                                                                                                                                                                                                   ;MOTRIL                                                                                                                                                                                                                                                    ;MOTRIL                                                                                                                                                                                                                                                    ;2023/11/24 00:00:00.000000000;22:00                                                                                                                                                                                                                                                     ;17.79;;13.0;82.125;3.0
GRANADA                                                                                                                                                                                                                                                   ;ARMILLA                                                                                                                                                                                                                                                   ;CIUDAD DEPORTIVA                                                                                                                                                                                                                                          ;2023/11/24 00:00:00.000000000;23:00                                                                                                                                                                                                                                                     ;38.292;;55.0;42.732;4.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;GRANADA-NORTE                                                                                                                                                                                                                                             ;2023/11/24 00:00:00.000000000;23:00                                                                                                                                                                                                                                                     ;33.454;10.99;68.0;;5.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;PALACIO DE CONGRESOS                                                                                                                                                                                                                                      ;2023/11/24 00:00:00.000000000;23:00                                                                                                                                                                                                                                                     ;20.626;14.862;48.0;25.375;15.0
GRANADA                                                                                                                                                                                                                                                   ;MOTRIL                                                                                                                                                                                                                                                    ;MOTRIL                                                                                                                                                                                                                                                    ;2023/11/24 00:00:00.000000000;23:00                                                                                                                                                                                                                                                     ;17.532;;11.0;74.75;3.0
