D_PROVINCIA;D_MUNICIPIO;D_ESTACION;F_FECHA;D_HORA;'PM10';'PM25';'NO2';'O3';'SO2'
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;AVENIDA JUAN XXIII                                                                                                                                                                                                                                        ;2023/03/05 00:00:00.000000000;15:00                                                                                                                                                                                                                                                     ;21.261;;20.0;;
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;CAMPANILLAS                                                                                                                                                                                                                                               ;2023/03/05 00:00:00.000000000;15:00                                                                                                                                                                                                                                                     ;17.442;11.267;8.0;74.25;7.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;CARRANQUE                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;15:00                                                                                                                                                                                                                                                     ;16.467;7.567;9.0;67.5;3.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;EL ATABAL                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;15:00                                                                                                                                                                                                                                                     ;13.338;;8.0;77.875;3.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;MÁLAGA-ESTE                                                                                                                                                                                                                                               ;2023/03/05 00:00:00.000000000;15:00                                                                                                                                                                                                                                                     ;;;2.0;88.625;2.0
MALAGA                                                                                                                                                                                                                                                    ;MARBELLA                                                                                                                                                                                                                                                  ;MARBELLA ARCO                                                                                                                                                                                                                                             ;2023/03/05 00:00:00.000000000;15:00                                                                                                                                                                                                                                                     ;;;4.0;93.125;3.0
MALAGA                                                                                                                                                                                                                                                    ;CAMPILLOS                                                                                                                                                                                                                                                 ;CAMPILLOS                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;16:00                                                                                                                                                                                                                                                     ;;4.83;3.0;110.125;
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;AVENIDA JUAN XXIII                                                                                                                                                                                                                                        ;2023/03/05 00:00:00.000000000;16:00                                                                                                                                                                                                                                                     ;21.218;;15.0;;
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;CAMPANILLAS                                                                                                                                                                                                                                               ;2023/03/05 00:00:00.000000000;16:00                                                                                                                                                                                                                                                     ;17.518;11.2;7.0;82.5;8.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;CARRANQUE                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;16:00                                                                                                                                                                                                                                                     ;16.337;7.467;8.0;78.875;3.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;EL ATABAL                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;16:00                                                                                                                                                                                                                                                     ;13.014;;6.0;86.625;3.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;MÁLAGA-ESTE                                                                                                                                                                                                                                               ;2023/03/05 00:00:00.000000000;16:00                                                                                                                                                                                                                                                     ;;;1.0;94.5;3.0
MALAGA                                                                                                                                                                                                                                                    ;MARBELLA                                                                                                                                                                                                                                                  ;MARBELLA ARCO                                                                                                                                                                                                                                             ;2023/03/05 00:00:00.000000000;16:00                                                                                                                                                                                                                                                     ;;;5.0;99.375;3.0
MALAGA                                                                                                                                                                                                                                                    ;CAMPILLOS                                                                                                                                                                                                                                                 ;CAMPILLOS                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;17:00                                                                                                                                                                                                                                                     ;;4.778;4.0;112.125;
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;AVENIDA JUAN XXIII                                                                                                                                                                                                                                        ;2023/03/05 00:00:00.000000000;17:00                                                                                                                                                                                                                                                     ;21.348;;18.0;;
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;CAMPANILLAS                                                                                                                                                                                                                                               ;2023/03/05 00:00:00.000000000;17:00                                                                                                                                                                                                                                                     ;17.557;11.367;6.0;90.625;8.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;CARRANQUE                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;17:00                                                                                                                                                                                                                                                     ;16.163;7.467;9.0;87.875;2.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;EL ATABAL                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;17:00                                                                                                                                                                                                                                                     ;12.933;;6.0;95.75;3.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;MÁLAGA-ESTE                                                                                                                                                                                                                                               ;2023/03/05 00:00:00.000000000;17:00                                                                                                                                                                                                                                                     ;;;2.0;101.625;2.0
MALAGA                                                                                                                                                                                                                                                    ;MARBELLA                                                                                                                                                                                                                                                  ;MARBELLA ARCO                                                                                                                                                                                                                                             ;2023/03/05 00:00:00.000000000;17:00                                                                                                                                                                                                                                                     ;;;7.0;106.125;3.0
MALAGA                                                                                                                                                                                                                                                    ;CAMPILLOS                                                                                                                                                                                                                                                 ;CAMPILLOS                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;18:00                                                                                                                                                                                                                                                     ;;4.778;4.0;112.0;
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;AVENIDA JUAN XXIII                                                                                                                                                                                                                                        ;2023/03/05 00:00:00.000000000;18:00                                                                                                                                                                                                                                                     ;21.363;;27.0;;
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;CAMPANILLAS                                                                                                                                                                                                                                               ;2023/03/05 00:00:00.000000000;18:00                                                                                                                                                                                                                                                     ;17.518;11.5;10.0;98.0;7.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;CARRANQUE                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;18:00                                                                                                                                                                                                                                                     ;16.077;7.567;13.0;96.75;3.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;EL ATABAL                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;18:00                                                                                                                                                                                                                                                     ;12.974;;11.0;103.75;3.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;MÁLAGA-ESTE                                                                                                                                                                                                                                               ;2023/03/05 00:00:00.000000000;18:00                                                                                                                                                                                                                                                     ;;;3.0;109.125;3.0
MALAGA                                                                                                                                                                                                                                                    ;MARBELLA                                                                                                                                                                                                                                                  ;MARBELLA ARCO                                                                                                                                                                                                                                             ;2023/03/05 00:00:00.000000000;18:00                                                                                                                                                                                                                                                     ;;;12.0;111.5;4.0
MALAGA                                                                                                                                                                                                                                                    ;CAMPILLOS                                                                                                                                                                                                                                                 ;CAMPILLOS                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;19:00                                                                                                                                                                                                                                                     ;;4.961;6.0;109.125;
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;AVENIDA JUAN XXIII                                                                                                                                                                                                                                        ;2023/03/05 00:00:00.000000000;19:00                                                                                                                                                                                                                                                     ;22.057;;23.0;;
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;CAMPANILLAS                                                                                                                                                                                                                                               ;2023/03/05 00:00:00.000000000;19:00                                                                                                                                                                                                                                                     ;17.518;11.6;12.0;104.25;6.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;CARRANQUE                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;19:00                                                                                                                                                                                                                                                     ;16.163;7.667;15.0;102.75;2.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;EL ATABAL                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;19:00                                                                                                                                                                                                                                                     ;12.974;;10.0;109.25;3.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;MÁLAGA-ESTE                                                                                                                                                                                                                                               ;2023/03/05 00:00:00.000000000;19:00                                                                                                                                                                                                                                                     ;;;3.0;113.5;3.0
MALAGA                                                                                                                                                                                                                                                    ;MARBELLA                                                                                                                                                                                                                                                  ;MARBELLA ARCO                                                                                                                                                                                                                                             ;2023/03/05 00:00:00.000000000;19:00                                                                                                                                                                                                                                                     ;;;6.0;113.0;4.0
MALAGA                                                                                                                                                                                                                                                    ;CAMPILLOS                                                                                                                                                                                                                                                 ;CAMPILLOS                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;20:00                                                                                                                                                                                                                                                     ;;5.066;6.0;104.625;
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;AVENIDA JUAN XXIII                                                                                                                                                                                                                                        ;2023/03/05 00:00:00.000000000;20:00                                                                                                                                                                                                                                                     ;22.577;;39.0;;
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;CAMPANILLAS                                                                                                                                                                                                                                               ;2023/03/05 00:00:00.000000000;20:00                                                                                                                                                                                                                                                     ;17.633;11.867;17.0;104.625;6.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;CARRANQUE                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;20:00                                                                                                                                                                                                                                                     ;16.25;7.633;35.0;102.25;2.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;EL ATABAL                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;20:00                                                                                                                                                                                                                                                     ;12.852;;22.0;108.25;3.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;MÁLAGA-ESTE                                                                                                                                                                                                                                               ;2023/03/05 00:00:00.000000000;20:00                                                                                                                                                                                                                                                     ;;;8.0;111.875;2.0
MALAGA                                                                                                                                                                                                                                                    ;MARBELLA                                                                                                                                                                                                                                                  ;MARBELLA ARCO                                                                                                                                                                                                                                             ;2023/03/05 00:00:00.000000000;20:00                                                                                                                                                                                                                                                     ;;;15.0;112.25;4.0
MALAGA                                                                                                                                                                                                                                                    ;CAMPILLOS                                                                                                                                                                                                                                                 ;CAMPILLOS                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;21:00                                                                                                                                                                                                                                                     ;;5.066;8.0;98.25;
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;AVENIDA JUAN XXIII                                                                                                                                                                                                                                        ;2023/03/05 00:00:00.000000000;21:00                                                                                                                                                                                                                                                     ;22.967;;79.0;;
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;CAMPANILLAS                                                                                                                                                                                                                                               ;2023/03/05 00:00:00.000000000;21:00                                                                                                                                                                                                                                                     ;17.825;12.367;23.0;100.75;6.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;CARRANQUE                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;21:00                                                                                                                                                                                                                                                     ;16.423;7.7;53.0;95.75;3.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;EL ATABAL                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;21:00                                                                                                                                                                                                                                                     ;13.378;;27.0;104.125;3.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;MÁLAGA-ESTE                                                                                                                                                                                                                                               ;2023/03/05 00:00:00.000000000;21:00                                                                                                                                                                                                                                                     ;;;19.0;105.625;3.0
MALAGA                                                                                                                                                                                                                                                    ;MARBELLA                                                                                                                                                                                                                                                  ;MARBELLA ARCO                                                                                                                                                                                                                                             ;2023/03/05 00:00:00.000000000;21:00                                                                                                                                                                                                                                                     ;;;18.0;110.25;3.0
MALAGA                                                                                                                                                                                                                                                    ;CAMPILLOS                                                                                                                                                                                                                                                 ;CAMPILLOS                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;22:00                                                                                                                                                                                                                                                     ;;4.988;8.0;90.25;
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;AVENIDA JUAN XXIII                                                                                                                                                                                                                                        ;2023/03/05 00:00:00.000000000;22:00                                                                                                                                                                                                                                                     ;23.313;;77.0;;
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;CAMPANILLAS                                                                                                                                                                                                                                               ;2023/03/05 00:00:00.000000000;22:00                                                                                                                                                                                                                                                     ;17.978;12.667;20.0;95.125;6.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;CARRANQUE                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;22:00                                                                                                                                                                                                                                                     ;16.683;7.967;74.0;85.125;2.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;EL ATABAL                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;22:00                                                                                                                                                                                                                                                     ;13.297;;34.0;96.625;4.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;MÁLAGA-ESTE                                                                                                                                                                                                                                               ;2023/03/05 00:00:00.000000000;22:00                                                                                                                                                                                                                                                     ;;;21.0;96.125;2.0
MALAGA                                                                                                                                                                                                                                                    ;MARBELLA                                                                                                                                                                                                                                                  ;MARBELLA ARCO                                                                                                                                                                                                                                             ;2023/03/05 00:00:00.000000000;22:00                                                                                                                                                                                                                                                     ;;;17.0;107.25;3.0
MALAGA                                                                                                                                                                                                                                                    ;CAMPILLOS                                                                                                                                                                                                                                                 ;CAMPILLOS                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;23:00                                                                                                                                                                                                                                                     ;;4.961;9.0;81.375;
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;AVENIDA JUAN XXIII                                                                                                                                                                                                                                        ;2023/03/05 00:00:00.000000000;23:00                                                                                                                                                                                                                                                     ;23.443;;65.0;;
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;CAMPANILLAS                                                                                                                                                                                                                                               ;2023/03/05 00:00:00.000000000;23:00                                                                                                                                                                                                                                                     ;17.633;12.733;26.0;87.375;6.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;CARRANQUE                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;23:00                                                                                                                                                                                                                                                     ;16.943;7.933;85.0;72.875;3.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;EL ATABAL                                                                                                                                                                                                                                                 ;2023/03/05 00:00:00.000000000;23:00                                                                                                                                                                                                                                                     ;13.095;;47.0;86.625;3.0
MALAGA                                                                                                                                                                                                                                                    ;MÁLAGA                                                                                                                                                                                                                                                    ;MÁLAGA-ESTE                                                                                                                                                                                                                                               ;2023/03/05 00:00:00.000000000;23:00                                                                                                                                                                                                                                                     ;;;15.0;89.125;2.0
MALAGA                                                                                                                                                                                                                                                    ;MARBELLA                                                                                                                                                                                                                                                  ;MARBELLA ARCO                                                                                                                                                                                                                                             ;2023/03/05 00:00:00.000000000;23:00                                                                                                                                                                                                                                                     ;;;18.0;102.375;4.0
