D_PROVINCIA;D_MUNICIPIO;D_ESTACION;F_FECHA;D_HORA;'PM10';'PM25';'NO2';'O3';'SO2'
CADIZ                                                                                                                                                                                                                                                     ;JEREZ DE LA FRONTERA                                                                                                                                                                                                                                      ;JEREZ-CHAPÍN                                                                                                                                                                                                                                              ;2023/01/23 00:00:00.000000000;09:00                                                                                                                                                                                                                                                     ;;;11.0;53.75;4.0
CADIZ                                                                                                                                                                                                                                                     ;LÍNEA DE LA CONCEPCIÓN, LA                                                                                                                                                                                                                                ;E7: EL ZABAL                                                                                                                                                                                                                                              ;2023/01/23 00:00:00.000000000;09:00                                                                                                                                                                                                                                                     ;;;35.0;;7.0
CADIZ                                                                                                                                                                                                                                                     ;LÍNEA DE LA CONCEPCIÓN, LA                                                                                                                                                                                                                                ;LA LÍNEA                                                                                                                                                                                                                                                  ;2023/01/23 00:00:00.000000000;09:00                                                                                                                                                                                                                                                     ;12.571;4.568;17.0;60.875;2.0
CADIZ                                                                                                                                                                                                                                                     ;PRADO DEL REY                                                                                                                                                                                                                                             ;PRADO REY                                                                                                                                                                                                                                                 ;2023/01/23 00:00:00.000000000;09:00                                                                                                                                                                                                                                                     ;;;;75.875;
CADIZ                                                                                                                                                                                                                                                     ;PUERTO REAL                                                                                                                                                                                                                                               ;RÍO SAN PEDRO                                                                                                                                                                                                                                             ;2023/01/23 00:00:00.000000000;09:00                                                                                                                                                                                                                                                     ;4.55;;21.0;51.5;
CADIZ                                                                                                                                                                                                                                                     ;SAN FERNANDO                                                                                                                                                                                                                                              ;SAN FERNANDO                                                                                                                                                                                                                                              ;2023/01/23 00:00:00.000000000;09:00                                                                                                                                                                                                                                                     ;;5.366;17.0;58.375;6.0
CADIZ                                                                                                                                                                                                                                                     ;SAN ROQUE                                                                                                                                                                                                                                                 ;CAMPAMENTO                                                                                                                                                                                                                                                ;2023/01/23 00:00:00.000000000;09:00                                                                                                                                                                                                                                                     ;;5.655;11.0;63.125;3.0
CADIZ                                                                                                                                                                                                                                                     ;SAN ROQUE                                                                                                                                                                                                                                                 ;E. DE HOSTELERÍA                                                                                                                                                                                                                                          ;2023/01/23 00:00:00.000000000;09:00                                                                                                                                                                                                                                                     ;;3.842;32.0;;9.0
CADIZ                                                                                                                                                                                                                                                     ;SAN ROQUE                                                                                                                                                                                                                                                 ;ECONOMATO                                                                                                                                                                                                                                                 ;2023/01/23 00:00:00.000000000;09:00                                                                                                                                                                                                                                                     ;;7.504;3.0;;4.0
CADIZ                                                                                                                                                                                                                                                     ;SAN ROQUE                                                                                                                                                                                                                                                 ;E3: COLEGIO CARTEYA                                                                                                                                                                                                                                       ;2023/01/23 00:00:00.000000000;09:00                                                                                                                                                                                                                                                     ;10.029;;12.0;58.25;5.0
CADIZ                                                                                                                                                                                                                                                     ;SAN ROQUE                                                                                                                                                                                                                                                 ;E6: ESTACIÓN DE FFCC S. ROQUE                                                                                                                                                                                                                             ;2023/01/23 00:00:00.000000000;09:00                                                                                                                                                                                                                                                     ;;;29.0;;11.0
CADIZ                                                                                                                                                                                                                                                     ;SAN ROQUE                                                                                                                                                                                                                                                 ;GUADARRANQUE                                                                                                                                                                                                                                              ;2023/01/23 00:00:00.000000000;09:00                                                                                                                                                                                                                                                     ;;7.939;38.0;36.75;5.0
CADIZ                                                                                                                                                                                                                                                     ;SAN ROQUE                                                                                                                                                                                                                                                 ;MADREVIEJA                                                                                                                                                                                                                                                ;2023/01/23 00:00:00.000000000;09:00                                                                                                                                                                                                                                                     ;;3.858;30.0;;2.0
CADIZ                                                                                                                                                                                                                                                     ;SAN ROQUE                                                                                                                                                                                                                                                 ;PUENTE MAYORGA                                                                                                                                                                                                                                            ;2023/01/23 00:00:00.000000000;09:00                                                                                                                                                                                                                                                     ;;11.75;;;
CADIZ                                                                                                                                                                                                                                                     ;ALGECIRAS                                                                                                                                                                                                                                                 ;ALGECIRAS EPS                                                                                                                                                                                                                                             ;2023/01/23 00:00:00.000000000;10:00                                                                                                                                                                                                                                                     ;8.946;;22.0;64.0;2.0
CADIZ                                                                                                                                                                                                                                                     ;ALGECIRAS                                                                                                                                                                                                                                                 ;E4: RINCONCILLO                                                                                                                                                                                                                                           ;2023/01/23 00:00:00.000000000;10:00                                                                                                                                                                                                                                                     ;;7.322;39.0;;4.0
CADIZ                                                                                                                                                                                                                                                     ;ARCOS DE LA FRONTERA                                                                                                                                                                                                                                      ;ARCOS                                                                                                                                                                                                                                                     ;2023/01/23 00:00:00.000000000;10:00                                                                                                                                                                                                                                                     ;;;5.0;66.25;1.0
CADIZ                                                                                                                                                                                                                                                     ;BARRIOS, LOS                                                                                                                                                                                                                                              ;CORTIJILLOS                                                                                                                                                                                                                                               ;2023/01/23 00:00:00.000000000;10:00                                                                                                                                                                                                                                                     ;;6.271;22.0;31.5;11.0
CADIZ                                                                                                                                                                                                                                                     ;BARRIOS, LOS                                                                                                                                                                                                                                              ;E1: COLEGIO LOS BARRIOS                                                                                                                                                                                                                                   ;2023/01/23 00:00:00.000000000;10:00                                                                                                                                                                                                                                                     ;;;38.0;;0.0
CADIZ                                                                                                                                                                                                                                                     ;BARRIOS, LOS                                                                                                                                                                                                                                              ;E2: ALCORNOCALES                                                                                                                                                                                                                                          ;2023/01/23 00:00:00.000000000;10:00                                                                                                                                                                                                                                                     ;7.869;3.306;;;
CADIZ                                                                                                                                                                                                                                                     ;BARRIOS, LOS                                                                                                                                                                                                                                              ;E5: PALMONES                                                                                                                                                                                                                                              ;2023/01/23 00:00:00.000000000;10:00                                                                                                                                                                                                                                                     ;;;37.0;;6.0
CADIZ                                                                                                                                                                                                                                                     ;BARRIOS, LOS                                                                                                                                                                                                                                              ;LOS BARRIOS                                                                                                                                                                                                                                               ;2023/01/23 00:00:00.000000000;10:00                                                                                                                                                                                                                                                     ;16.214;3.41;17.0;52.875;2.0
CADIZ                                                                                                                                                                                                                                                     ;CÁDIZ                                                                                                                                                                                                                                                     ;Avda. MARCONI                                                                                                                                                                                                                                             ;2023/01/23 00:00:00.000000000;10:00                                                                                                                                                                                                                                                     ;9.882;;17.0;57.25;1.0
CADIZ                                                                                                                                                                                                                                                     ;JEREZ DE LA FRONTERA                                                                                                                                                                                                                                      ;CARTUJA                                                                                                                                                                                                                                                   ;2023/01/23 00:00:00.000000000;10:00                                                                                                                                                                                                                                                     ;7.583;;18.0;44.875;3.0
CADIZ                                                                                                                                                                                                                                                     ;JEREZ DE LA FRONTERA                                                                                                                                                                                                                                      ;JEREZ-CHAPÍN                                                                                                                                                                                                                                              ;2023/01/23 00:00:00.000000000;10:00                                                                                                                                                                                                                                                     ;;;10.0;52.25;4.0
CADIZ                                                                                                                                                                                                                                                     ;LÍNEA DE LA CONCEPCIÓN, LA                                                                                                                                                                                                                                ;E7: EL ZABAL                                                                                                                                                                                                                                              ;2023/01/23 00:00:00.000000000;10:00                                                                                                                                                                                                                                                     ;;;32.0;;7.0
CADIZ                                                                                                                                                                                                                                                     ;LÍNEA DE LA CONCEPCIÓN, LA                                                                                                                                                                                                                                ;LA LÍNEA                                                                                                                                                                                                                                                  ;2023/01/23 00:00:00.000000000;10:00                                                                                                                                                                                                                                                     ;12.524;4.495;21.0;58.375;3.0
CADIZ                                                                                                                                                                                                                                                     ;PRADO DEL REY                                                                                                                                                                                                                                             ;PRADO REY                                                                                                                                                                                                                                                 ;2023/01/23 00:00:00.000000000;10:00                                                                                                                                                                                                                                                     ;;;;76.5;
CADIZ                                                                                                                                                                                                                                                     ;PUERTO REAL                                                                                                                                                                                                                                               ;RÍO SAN PEDRO                                                                                                                                                                                                                                             ;2023/01/23 00:00:00.000000000;10:00                                                                                                                                                                                                                                                     ;4.29;;23.0;50.25;
CADIZ                                                                                                                                                                                                                                                     ;SAN FERNANDO                                                                                                                                                                                                                                              ;SAN FERNANDO                                                                                                                                                                                                                                              ;2023/01/23 00:00:00.000000000;10:00                                                                                                                                                                                                                                                     ;;5.327;22.0;56.625;6.0
CADIZ                                                                                                                                                                                                                                                     ;SAN ROQUE                                                                                                                                                                                                                                                 ;CAMPAMENTO                                                                                                                                                                                                                                                ;2023/01/23 00:00:00.000000000;10:00                                                                                                                                                                                                                                                     ;;5.546;;58.125;3.0
CADIZ                                                                                                                                                                                                                                                     ;SAN ROQUE                                                                                                                                                                                                                                                 ;E. DE HOSTELERÍA                                                                                                                                                                                                                                          ;2023/01/23 00:00:00.000000000;10:00                                                                                                                                                                                                                                                     ;;3.915;28.0;;9.0
CADIZ                                                                                                                                                                                                                                                     ;SAN ROQUE                                                                                                                                                                                                                                                 ;ECONOMATO                                                                                                                                                                                                                                                 ;2023/01/23 00:00:00.000000000;10:00                                                                                                                                                                                                                                                     ;;7.649;5.0;;4.0
CADIZ                                                                                                                                                                                                                                                     ;SAN ROQUE                                                                                                                                                                                                                                                 ;E3: COLEGIO CARTEYA                                                                                                                                                                                                                                       ;2023/01/23 00:00:00.000000000;10:00                                                                                                                                                                                                                                                     ;9.935;;12.0;57.625;5.0
CADIZ                                                                                                                                                                                                                                                     ;SAN ROQUE                                                                                                                                                                                                                                                 ;E6: ESTACIÓN DE FFCC S. ROQUE                                                                                                                                                                                                                             ;2023/01/23 00:00:00.000000000;10:00                                                                                                                                                                                                                                                     ;;;64.0;;12.0
CADIZ                                                                                                                                                                                                                                                     ;SAN ROQUE                                                                                                                                                                                                                                                 ;GUADARRANQUE                                                                                                                                                                                                                                              ;2023/01/23 00:00:00.000000000;10:00                                                                                                                                                                                                                                                     ;;8.301;33.0;31.875;2.0
CADIZ                                                                                                                                                                                                                                                     ;SAN ROQUE                                                                                                                                                                                                                                                 ;MADREVIEJA                                                                                                                                                                                                                                                ;2023/01/23 00:00:00.000000000;10:00                                                                                                                                                                                                                                                     ;;3.745;40.0;;4.0
CADIZ                                                                                                                                                                                                                                                     ;SAN ROQUE                                                                                                                                                                                                                                                 ;PUENTE MAYORGA                                                                                                                                                                                                                                            ;2023/01/23 00:00:00.000000000;10:00                                                                                                                                                                                                                                                     ;;11.65;;;3.0
CADIZ                                                                                                                                                                                                                                                     ;ALGECIRAS                                                                                                                                                                                                                                                 ;ALGECIRAS EPS                                                                                                                                                                                                                                             ;2023/01/23 00:00:00.000000000;11:00                                                                                                                                                                                                                                                     ;8.899;;14.0;63.75;2.0
CADIZ                                                                                                                                                                                                                                                     ;ALGECIRAS                                                                                                                                                                                                                                                 ;E4: RINCONCILLO                                                                                                                                                                                                                                           ;2023/01/23 00:00:00.000000000;11:00                                                                                                                                                                                                                                                     ;;7.468;22.0;;4.0
CADIZ                                                                                                                                                                                                                                                     ;ARCOS DE LA FRONTERA                                                                                                                                                                                                                                      ;ARCOS                                                                                                                                                                                                                                                     ;2023/01/23 00:00:00.000000000;11:00                                                                                                                                                                                                                                                     ;;;4.0;66.25;1.0
CADIZ                                                                                                                                                                                                                                                     ;BARRIOS, LOS                                                                                                                                                                                                                                              ;CORTIJILLOS                                                                                                                                                                                                                                               ;2023/01/23 00:00:00.000000000;11:00                                                                                                                                                                                                                                                     ;;6.416;6.0;34.0;8.0
CADIZ                                                                                                                                                                                                                                                     ;BARRIOS, LOS                                                                                                                                                                                                                                              ;E1: COLEGIO LOS BARRIOS                                                                                                                                                                                                                                   ;2023/01/23 00:00:00.000000000;11:00                                                                                                                                                                                                                                                     ;;;23.0;;0.0
