D_PROVINCIA;D_MUNICIPIO;D_ESTACION;F_FECHA;D_HORA;'PM10';'PM25';'NO2';'O3';'SO2'
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;CENTRO                                                                                                                                                                                                                                                    ;2023/03/17 00:00:00.000000000;04:00                                                                                                                                                                                                                                                     ;;;4.0;70.75;3.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;PRÍNCIPES                                                                                                                                                                                                                                                 ;2023/03/17 00:00:00.000000000;04:00                                                                                                                                                                                                                                                     ;28.42;;8.0;;7.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;RANILLA                                                                                                                                                                                                                                                   ;2023/03/17 00:00:00.000000000;04:00                                                                                                                                                                                                                                                     ;;9.054;6.0;;4.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;SAN JERÓNIMO                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;04:00                                                                                                                                                                                                                                                     ;;;;78.25;
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;SANTA CLARA                                                                                                                                                                                                                                               ;2023/03/17 00:00:00.000000000;04:00                                                                                                                                                                                                                                                     ;31.465;9.628;6.0;80.25;
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;TORNEO                                                                                                                                                                                                                                                    ;2023/03/17 00:00:00.000000000;04:00                                                                                                                                                                                                                                                     ;25.071;8.388;9.0;64.571;2.0
SEVILLA                                                                                                                                                                                                                                                   ;ALCALÁ DE GUADAÍRA                                                                                                                                                                                                                                        ;ALCALÁ DE GUADAÍRA                                                                                                                                                                                                                                        ;2023/03/17 00:00:00.000000000;05:00                                                                                                                                                                                                                                                     ;28.855;;9.0;78.875;4.0
SEVILLA                                                                                                                                                                                                                                                   ;DOS HERMANAS                                                                                                                                                                                                                                              ;DOS HERMANAS                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;05:00                                                                                                                                                                                                                                                     ;;;5.0;73.75;3.0
SEVILLA                                                                                                                                                                                                                                                   ;GUILLENA                                                                                                                                                                                                                                                  ;COBRE LAS CRUCES                                                                                                                                                                                                                                          ;2023/03/17 00:00:00.000000000;05:00                                                                                                                                                                                                                                                     ;18.778;;5.0;63.875;2.0
SEVILLA                                                                                                                                                                                                                                                   ;MAIRENA DEL ALJARAFE                                                                                                                                                                                                                                      ;ALJARAFE                                                                                                                                                                                                                                                  ;2023/03/17 00:00:00.000000000;05:00                                                                                                                                                                                                                                                     ;20.735;;2.0;67.0;3.0
SEVILLA                                                                                                                                                                                                                                                   ;SAN NICOLÁS DEL PUERTO                                                                                                                                                                                                                                    ;SIERRA NORTE                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;05:00                                                                                                                                                                                                                                                     ;16.141;8.893;2.0;104.0;5.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;BERMEJALES                                                                                                                                                                                                                                                ;2023/03/17 00:00:00.000000000;05:00                                                                                                                                                                                                                                                     ;24.408;;5.0;51.125;5.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;CENTRO                                                                                                                                                                                                                                                    ;2023/03/17 00:00:00.000000000;05:00                                                                                                                                                                                                                                                     ;;;1.588;66.75;3.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;PRÍNCIPES                                                                                                                                                                                                                                                 ;2023/03/17 00:00:00.000000000;05:00                                                                                                                                                                                                                                                     ;28.372;;6.0;;6.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;RANILLA                                                                                                                                                                                                                                                   ;2023/03/17 00:00:00.000000000;05:00                                                                                                                                                                                                                                                     ;;9.142;5.0;;4.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;SAN JERÓNIMO                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;05:00                                                                                                                                                                                                                                                     ;;;;76.0;
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;SANTA CLARA                                                                                                                                                                                                                                               ;2023/03/17 00:00:00.000000000;05:00                                                                                                                                                                                                                                                     ;31.61;9.628;4.0;76.625;
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;TORNEO                                                                                                                                                                                                                                                    ;2023/03/17 00:00:00.000000000;05:00                                                                                                                                                                                                                                                     ;24.887;8.342;9.0;62.143;2.0
SEVILLA                                                                                                                                                                                                                                                   ;ALCALÁ DE GUADAÍRA                                                                                                                                                                                                                                        ;ALCALÁ DE GUADAÍRA                                                                                                                                                                                                                                        ;2023/03/17 00:00:00.000000000;06:00                                                                                                                                                                                                                                                     ;28.855;;4.0;76.25;4.0
SEVILLA                                                                                                                                                                                                                                                   ;DOS HERMANAS                                                                                                                                                                                                                                              ;DOS HERMANAS                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;06:00                                                                                                                                                                                                                                                     ;;;5.0;70.625;3.0
SEVILLA                                                                                                                                                                                                                                                   ;GUILLENA                                                                                                                                                                                                                                                  ;COBRE LAS CRUCES                                                                                                                                                                                                                                          ;2023/03/17 00:00:00.000000000;06:00                                                                                                                                                                                                                                                     ;19.24;;5.0;59.625;2.0
SEVILLA                                                                                                                                                                                                                                                   ;MAIRENA DEL ALJARAFE                                                                                                                                                                                                                                      ;ALJARAFE                                                                                                                                                                                                                                                  ;2023/03/17 00:00:00.000000000;06:00                                                                                                                                                                                                                                                     ;20.638;;2.0;62.0;3.0
SEVILLA                                                                                                                                                                                                                                                   ;SAN NICOLÁS DEL PUERTO                                                                                                                                                                                                                                    ;SIERRA NORTE                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;06:00                                                                                                                                                                                                                                                     ;16.835;9.324;2.0;100.25;5.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;BERMEJALES                                                                                                                                                                                                                                                ;2023/03/17 00:00:00.000000000;06:00                                                                                                                                                                                                                                                     ;23.925;;6.0;49.25;5.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;CENTRO                                                                                                                                                                                                                                                    ;2023/03/17 00:00:00.000000000;06:00                                                                                                                                                                                                                                                     ;;;5.216;62.75;3.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;PRÍNCIPES                                                                                                                                                                                                                                                 ;2023/03/17 00:00:00.000000000;06:00                                                                                                                                                                                                                                                     ;28.275;;7.0;;6.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;RANILLA                                                                                                                                                                                                                                                   ;2023/03/17 00:00:00.000000000;06:00                                                                                                                                                                                                                                                     ;;9.142;7.0;;3.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;SAN JERÓNIMO                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;06:00                                                                                                                                                                                                                                                     ;;;;71.875;
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;SANTA CLARA                                                                                                                                                                                                                                               ;2023/03/17 00:00:00.000000000;06:00                                                                                                                                                                                                                                                     ;30.45;9.54;7.0;72.125;
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;TORNEO                                                                                                                                                                                                                                                    ;2023/03/17 00:00:00.000000000;06:00                                                                                                                                                                                                                                                     ;24.426;8.157;17.0;58.571;2.0
SEVILLA                                                                                                                                                                                                                                                   ;ALCALÁ DE GUADAÍRA                                                                                                                                                                                                                                        ;ALCALÁ DE GUADAÍRA                                                                                                                                                                                                                                        ;2023/03/17 00:00:00.000000000;07:00                                                                                                                                                                                                                                                     ;29.471;;9.0;72.375;4.0
SEVILLA                                                                                                                                                                                                                                                   ;DOS HERMANAS                                                                                                                                                                                                                                              ;DOS HERMANAS                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;07:00                                                                                                                                                                                                                                                     ;;;8.0;67.0;3.0
SEVILLA                                                                                                                                                                                                                                                   ;GUILLENA                                                                                                                                                                                                                                                  ;COBRE LAS CRUCES                                                                                                                                                                                                                                          ;2023/03/17 00:00:00.000000000;07:00                                                                                                                                                                                                                                                     ;19.888;;5.0;54.875;2.0
SEVILLA                                                                                                                                                                                                                                                   ;MAIRENA DEL ALJARAFE                                                                                                                                                                                                                                      ;ALJARAFE                                                                                                                                                                                                                                                  ;2023/03/17 00:00:00.000000000;07:00                                                                                                                                                                                                                                                     ;20.252;;3.0;58.125;3.0
SEVILLA                                                                                                                                                                                                                                                   ;SAN NICOLÁS DEL PUERTO                                                                                                                                                                                                                                    ;SIERRA NORTE                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;07:00                                                                                                                                                                                                                                                     ;17.298;9.45;2.0;95.5;4.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;BERMEJALES                                                                                                                                                                                                                                                ;2023/03/17 00:00:00.000000000;07:00                                                                                                                                                                                                                                                     ;23.442;;11.0;46.75;5.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;CENTRO                                                                                                                                                                                                                                                    ;2023/03/17 00:00:00.000000000;07:00                                                                                                                                                                                                                                                     ;;;1.0;59.25;2.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;PRÍNCIPES                                                                                                                                                                                                                                                 ;2023/03/17 00:00:00.000000000;07:00                                                                                                                                                                                                                                                     ;28.033;;13.0;;6.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;RANILLA                                                                                                                                                                                                                                                   ;2023/03/17 00:00:00.000000000;07:00                                                                                                                                                                                                                                                     ;;9.01;18.0;;3.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;SAN JERÓNIMO                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;07:00                                                                                                                                                                                                                                                     ;;;;67.25;
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;SANTA CLARA                                                                                                                                                                                                                                               ;2023/03/17 00:00:00.000000000;07:00                                                                                                                                                                                                                                                     ;30.547;9.319;11.0;67.375;
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;TORNEO                                                                                                                                                                                                                                                    ;2023/03/17 00:00:00.000000000;07:00                                                                                                                                                                                                                                                     ;23.182;7.927;24.0;54.714;2.0
SEVILLA                                                                                                                                                                                                                                                   ;ALCALÁ DE GUADAÍRA                                                                                                                                                                                                                                        ;ALCALÁ DE GUADAÍRA                                                                                                                                                                                                                                        ;2023/03/17 00:00:00.000000000;08:00                                                                                                                                                                                                                                                     ;28.638;;12.0;68.75;4.0
